EventID,EventType,Severity,Status,EventDate,DueDate,CloseDate,AgeDays_AsOf,SLA_Days,BookingLocation,Region,Team,Product,AmountCHF,MandatoryFieldsMissingCount,ExceptionReason,RootCause,SourceSystem,ClientSegment
E0001712,Processing Error,Medium,Open,2025-01-31,,,334.0,14,Singapore,APAC,Front Office,Execution-only,,0,Over SLA,Process,Email Intake,
E0001727,Reconciliation Break,Medium,Open,2025-02-01,,,333.0,7,Zurich,EMEA,Operations,Lombard Lending,9971.05011394035,0,Over SLA,Process,Monitoring Tool,
E0001745,Processing Error,Low,Open,2025-02-01,,,333.0,14,Singapore,APAC,Operations,Execution-only,,0,Over SLA,Policy/Guidance,CRM,
E0001748,High-Risk Transaction,Low,Open,2025-02-01,,,333.0,10,Singapore,APAC,Front Office,Structured Products,224666.5364328646,0,Over SLA,Third-party,Monitoring Tool,
E0001749,Processing Error,High,Open,2025-02-01,,,333.0,14,Hong Kong,APAC,Operations,Advisory,,0,Over SLA; High/Critical Severity,Policy/Guidance,Email Intake,
E0001750,Incident,Low,Open,2025-02-02,,,332.0,30,Zurich,EMEA,Operations,Advisory,,0,Over SLA,System,Workflow,
E0001755,Processing Error,Medium,Open,2025-02-02,,,332.0,14,Zurich,EMEA,Operations,Lombard Lending,28775.987169994794,0,Over SLA,Process,Monitoring Tool,
E0001772,Data Quality Issue,High,Open,2025-02-02,,,332.0,14,London,EMEA,Operations,Execution-only,,0,Over SLA; High/Critical Severity,Process,Core Banking,
E0001810,Overdue Task,High,Open,2025-02-03,2025-02-10,,331.0,7,Geneva,EMEA,Client Onboarding,Lombard Lending,,0,Over SLA; Overdue; High/Critical Severity,Manual,CRM,Affluent
E0001819,Processing Error,Low,Open,2025-02-03,,,331.0,14,London,EMEA,Operations,Execution-only,27477.39508466608,0,Over SLA,Policy/Guidance,Email Intake,
E0001835,Processing Error,Medium,Open,2025-02-03,,,331.0,14,New York,Americas,Operations,Execution-only,13830.500377366629,0,Over SLA,Process,CRM,
E0001844,Incident,Low,Open,2025-02-03,,,331.0,30,Singapore,APAC,Operations,Discretionary,,0,Over SLA,Manual,Monitoring Tool,
E0001855,Data Quality Issue,Low,Open,2025-02-03,,,331.0,14,Hong Kong,APAC,Front Office,Discretionary,,1,Over SLA; Missing Mandatory Fields,System,CRM,
E0001863,Processing Error,Medium,Open,2025-02-04,,,330.0,14,Zurich,EMEA,Front Office,Advisory,10007.987666915065,0,Over SLA,Process,Email Intake,
E0001883,Data Quality Issue,Low,Open,2025-02-04,,,330.0,14,London,EMEA,Front Office,Execution-only,,0,Over SLA,Data,CRM,
E0001889,High-Risk Transaction,Low,Open,2025-02-04,,,330.0,10,New York,Americas,Front Office,Advisory,50214.531952172976,1,Over SLA; Missing Mandatory Fields,System,CRM,
E0001896,Overdue Task,High,Open,2025-02-04,2025-02-11,,330.0,7,New York,Americas,Operations,Execution-only,,0,Over SLA; Overdue; High/Critical Severity,System,CRM,Affluent
E0001897,KYC Review Overdue,Low,Open,2025-02-04,2025-03-06,,330.0,30,New York,Americas,Client Onboarding,Execution-only,,1,Over SLA; Overdue; Missing Mandatory Fields,Process,Email Intake,Affluent
E0001901,Processing Error,Medium,Open,2025-02-04,,,330.0,14,Singapore,APAC,Operations,Advisory,9914.555262653595,0,Over SLA,Process,Workflow,
E0001906,Incident,Medium,Open,2025-02-04,,,330.0,30,Singapore,APAC,Front Office,Execution-only,,0,Over SLA,Third-party,Email Intake,
E0001907,Limit Breach,High,Open,2025-02-04,,,330.0,10,Singapore,APAC,Front Office,Execution-only,147581.5805940789,0,Over SLA; High/Critical Severity,Manual,Core Banking,
E0001912,Processing Error,High,Open,2025-02-04,,,330.0,14,Hong Kong,APAC,Front Office,Advisory,,0,Over SLA; High/Critical Severity,Process,Core Banking,
E0001928,Processing Error,Medium,Open,2025-02-05,,,329.0,14,Zurich,EMEA,Operations,Lombard Lending,,0,Over SLA,System,Core Banking,
E0001931,Complaint,Medium,Open,2025-02-05,,,329.0,20,Geneva,EMEA,Front Office,Discretionary,,0,Over SLA,System,CRM,HNW
E0001935,Data Quality Issue,Low,Open,2025-02-05,,,329.0,14,Geneva,EMEA,Client Onboarding,Execution-only,,1,Over SLA; Missing Mandatory Fields,System,Core Banking,
E0001939,High-Risk Transaction,High,Open,2025-02-05,,,329.0,10,London,EMEA,Client Onboarding,Discretionary,52574.30110932482,0,Over SLA; High/Critical Severity,Process,Workflow,
E0001941,Processing Error,Low,Open,2025-02-05,,,329.0,14,London,EMEA,Operations,Lombard Lending,,0,Over SLA,Manual,Workflow,
E0001952,Data Quality Issue,Medium,Open,2025-02-05,,,329.0,14,Singapore,APAC,Operations,Advisory,,1,Over SLA; Missing Mandatory Fields,Process,CRM,
E0001962,High-Risk Transaction,High,Open,2025-02-05,,,329.0,10,Hong Kong,APAC,Front Office,Execution-only,26239.24160993987,0,Over SLA; High/Critical Severity,System,Monitoring Tool,
E0001964,Limit Breach,Medium,Open,2025-02-05,,,329.0,10,Hong Kong,APAC,Front Office,Execution-only,72747.25051182155,0,Over SLA,Process,Email Intake,
E0001975,Reconciliation Break,High,Open,2025-02-06,,,328.0,7,Zurich,EMEA,Operations,Discretionary,43250.10583332067,0,Over SLA; High/Critical Severity,Process,Core Banking,
E0001995,High-Risk Transaction,Low,Open,2025-02-06,,,328.0,10,London,EMEA,Operations,Advisory,66290.09140734418,0,Over SLA,Policy/Guidance,CRM,
E0001999,Processing Error,Medium,Open,2025-02-06,,,328.0,14,London,EMEA,Operations,Discretionary,,0,Over SLA,System,Workflow,
E0002002,Data Quality Issue,Medium,Open,2025-02-06,,,328.0,14,London,EMEA,Front Office,Execution-only,,1,Over SLA; Missing Mandatory Fields,Process,Core Banking,
E0002005,Reconciliation Break,Medium,Open,2025-02-06,,,328.0,7,London,EMEA,Operations,Execution-only,133132.5126695233,0,Over SLA,Policy/Guidance,Monitoring Tool,
E0002016,Processing Error,Medium,Open,2025-02-06,,,328.0,14,New York,Americas,Operations,Execution-only,,0,Over SLA,System,Monitoring Tool,
E0002031,Processing Error,Low,Open,2025-02-06,,,328.0,14,Singapore,APAC,Operations,Execution-only,,0,Over SLA,Process,Email Intake,
E0002036,Reconciliation Break,Low,Open,2025-02-06,,,328.0,7,Hong Kong,APAC,Front Office,Advisory,51590.69530577069,0,Over SLA,Third-party,Core Banking,
E0002046,KYC Review Overdue,High,Open,2025-02-07,2025-03-09,,327.0,30,Zurich,EMEA,Compliance & Controls,Discretionary,,0,Over SLA; Overdue; High/Critical Severity,Manual,CRM,UHNW
E0002061,Incident,High,Open,2025-02-07,,,327.0,30,Geneva,EMEA,Client Onboarding,Execution-only,11080.121339907135,1,Over SLA; High/Critical Severity; Missing Mandatory Fields,Process,Workflow,
E0002080,Processing Error,High,Open,2025-02-07,,,327.0,14,New York,Americas,Operations,Lombard Lending,,0,Over SLA; High/Critical Severity,Third-party,Monitoring Tool,
E0002084,Data Quality Issue,Low,Open,2025-02-07,,,327.0,14,Singapore,APAC,Operations,Execution-only,,0,Over SLA,System,CRM,
E0002116,Data Quality Issue,Low,Open,2025-02-08,,,326.0,14,Geneva,EMEA,Client Onboarding,Lombard Lending,93557.9116394594,1,Over SLA; Missing Mandatory Fields,Manual,Monitoring Tool,
E0002119,Processing Error,Low,Open,2025-02-08,,,326.0,14,London,EMEA,Operations,Advisory,,1,Over SLA; Missing Mandatory Fields,Process,Core Banking,
E0002121,High-Risk Transaction,Critical,Open,2025-02-08,,,326.0,10,London,EMEA,Front Office,Execution-only,78460.79038213924,0,Over SLA; High/Critical Severity,Manual,Monitoring Tool,
E0002123,Data Quality Issue,High,Open,2025-02-08,,,326.0,14,London,EMEA,Operations,Execution-only,8560.521727581156,0,Over SLA; High/Critical Severity,System,Email Intake,
E0002125,Data Quality Issue,High,Open,2025-02-08,,,326.0,14,London,EMEA,Client Onboarding,Structured Products,,0,Over SLA; High/Critical Severity,Policy/Guidance,Workflow,
E0002131,Data Quality Issue,Critical,Open,2025-02-08,,,326.0,14,New York,Americas,Operations,Discretionary,,0,Over SLA; High/Critical Severity,Process,Workflow,
E0002139,Processing Error,Critical,Open,2025-02-08,,,326.0,14,Singapore,APAC,Operations,Discretionary,9385.084230163997,0,Over SLA; High/Critical Severity,Manual,Workflow,
E0002152,High-Risk Transaction,Critical,Open,2025-02-09,,,325.0,10,Zurich,EMEA,Front Office,Advisory,31417.38830555395,0,Over SLA; High/Critical Severity,Data,Email Intake,
E0002158,Processing Error,Low,Open,2025-02-09,,,325.0,14,Zurich,EMEA,Operations,Structured Products,21509.26854929456,0,Over SLA,Manual,CRM,
E0002190,High-Risk Transaction,Low,Open,2025-02-09,,,325.0,10,Hong Kong,APAC,Front Office,Execution-only,24427.570785046795,0,Over SLA,Third-party,Email Intake,
E0002201,KYC Review Overdue,Low,Open,2025-02-10,2025-03-12,,324.0,30,Zurich,EMEA,Operations,Execution-only,,0,Over SLA; Overdue,Data,Workflow,UHNW
E0002233,Incident,Medium,Open,2025-02-10,,,324.0,30,Singapore,APAC,Front Office,Advisory,9215.45829151837,0,Over SLA,Process,Email Intake,
E0002245,Processing Error,High,Open,2025-02-10,,,324.0,14,Singapore,APAC,Operations,Lombard Lending,,0,Over SLA; High/Critical Severity,Policy/Guidance,CRM,
E0002261,Data Quality Issue,Medium,Open,2025-02-11,,,323.0,14,Zurich,EMEA,Operations,Execution-only,,0,Over SLA,Process,Email Intake,
E0002299,Processing Error,Low,Open,2025-02-11,,,323.0,14,Hong Kong,APAC,Operations,Advisory,,0,Over SLA,System,Workflow,
E0002303,Reconciliation Break,Low,Open,2025-02-11,,,323.0,7,Hong Kong,APAC,Operations,Execution-only,22496.898148830693,0,Over SLA,Data,Workflow,
E0002311,Data Quality Issue,High,Open,2025-02-12,,,322.0,14,Zurich,EMEA,Client Onboarding,Discretionary,,0,Over SLA; High/Critical Severity,Data,Email Intake,
E0002323,Processing Error,High,Open,2025-02-12,,,322.0,14,Geneva,EMEA,Front Office,Discretionary,,0,Over SLA; High/Critical Severity,Third-party,Monitoring Tool,
E0002338,Processing Error,Low,Open,2025-02-12,,,322.0,14,London,EMEA,Operations,Execution-only,,0,Over SLA,System,Core Banking,
E0002345,Overdue Task,Medium,Open,2025-02-12,2025-02-19,,322.0,7,New York,Americas,Front Office,Advisory,,0,Over SLA; Overdue,Process,Core Banking,Affluent
E0002346,Processing Error,Low,Open,2025-02-12,,,322.0,14,New York,Americas,Operations,Advisory,,0,Over SLA,Process,Email Intake,
E0002352,Processing Error,Low,Open,2025-02-12,,,322.0,14,New York,Americas,Operations,Lombard Lending,,0,Over SLA,Manual,CRM,
E0002369,High-Risk Transaction,Low,Open,2025-02-13,,,321.0,10,Zurich,EMEA,Front Office,Advisory,42074.262307120836,0,Over SLA,System,CRM,
E0002386,Processing Error,Medium,Open,2025-02-13,,,321.0,14,Geneva,EMEA,Front Office,Advisory,,0,Over SLA,Data,CRM,
E0002399,Processing Error,Low,Open,2025-02-13,,,321.0,14,London,EMEA,Operations,Advisory,,0,Over SLA,Manual,Workflow,
E0002404,Reconciliation Break,Low,Open,2025-02-13,,,321.0,7,London,EMEA,Operations,Discretionary,23173.24251703058,0,Over SLA,Third-party,Workflow,
E0002407,Overdue Task,Low,Open,2025-02-13,2025-02-20,,321.0,7,London,EMEA,Client Onboarding,Execution-only,,0,Over SLA; Overdue,Manual,Workflow,HNW
E0002424,Incident,Low,Open,2025-02-13,,,321.0,30,Singapore,APAC,Operations,Discretionary,11793.89716346109,0,Over SLA,Process,Core Banking,
E0002436,Processing Error,Medium,Open,2025-02-14,,,320.0,14,Zurich,EMEA,Operations,Discretionary,,0,Over SLA,Process,Email Intake,
E0002440,Processing Error,Low,Open,2025-02-14,,,320.0,14,Zurich,EMEA,Operations,Execution-only,,0,Over SLA,Process,Core Banking,
E0002459,Data Quality Issue,Medium,Open,2025-02-14,,,320.0,14,London,EMEA,Operations,Advisory,,0,Over SLA,System,Monitoring Tool,
E0002470,Reconciliation Break,Medium,Open,2025-02-14,,,320.0,7,New York,Americas,Operations,Lombard Lending,109404.42781320159,0,Over SLA,System,Email Intake,
E0002496,Overdue Task,Medium,Open,2025-02-15,2025-02-22,,319.0,7,Zurich,EMEA,Operations,Discretionary,,0,Over SLA; Overdue,System,Workflow,Affluent
E0002499,Processing Error,Medium,Open,2025-02-15,,,319.0,14,Zurich,EMEA,Operations,Execution-only,,0,Over SLA,Process,Workflow,
E0002514,Incident,High,Open,2025-02-15,,,319.0,30,New York,Americas,Operations,Discretionary,,0,Over SLA; High/Critical Severity,Process,Workflow,
E0002533,High-Risk Transaction,Low,Open,2025-02-16,,,318.0,10,Zurich,EMEA,Front Office,Advisory,37926.842882666664,0,Over SLA,Process,CRM,
E0002534,KYC Review Overdue,Low,Open,2025-02-16,2025-03-18,,318.0,30,Zurich,EMEA,Client Onboarding,Discretionary,,0,Over SLA; Overdue,Manual,Email Intake,HNW
E0002548,Processing Error,High,Open,2025-02-16,,,318.0,14,Geneva,EMEA,Operations,Lombard Lending,5249.016190869079,0,Over SLA; High/Critical Severity,Manual,Workflow,
E0002555,High-Risk Transaction,High,Open,2025-02-16,,,318.0,10,London,EMEA,Front Office,Execution-only,138422.43212021142,0,Over SLA; High/Critical Severity,Third-party,Workflow,
E0002556,Incident,Low,Open,2025-02-16,,,318.0,30,London,EMEA,Client Onboarding,Execution-only,,0,Over SLA,System,Workflow,
E0002559,Data Quality Issue,Low,Open,2025-02-16,,,318.0,14,London,EMEA,Front Office,Lombard Lending,,0,Over SLA,System,Core Banking,
E0002571,KYC Review Overdue,Low,Open,2025-02-16,2025-03-18,,318.0,30,Singapore,APAC,Front Office,Execution-only,,0,Over SLA; Overdue,Process,Email Intake,Affluent
E0002575,Processing Error,Low,Open,2025-02-16,,,318.0,14,Singapore,APAC,Operations,Lombard Lending,,0,Over SLA,System,Monitoring Tool,
E0002576,Data Quality Issue,High,Open,2025-02-16,,,318.0,14,Hong Kong,APAC,Client Onboarding,Advisory,,1,Over SLA; High/Critical Severity; Missing Mandatory Fields,Process,Workflow,
E0002584,Incident,Low,Open,2025-02-17,,,317.0,30,Zurich,EMEA,Operations,Advisory,26851.14864864879,0,Over SLA,Process,CRM,
E0002598,Processing Error,Medium,Open,2025-02-17,,,317.0,14,Zurich,EMEA,Operations,Execution-only,,0,Over SLA,System,Core Banking,
E0002607,Processing Error,High,Open,2025-02-17,,,317.0,14,Geneva,EMEA,Front Office,Execution-only,,0,Over SLA; High/Critical Severity,Process,Workflow,
E0002609,High-Risk Transaction,Low,Open,2025-02-17,,,317.0,10,Geneva,EMEA,Front Office,Execution-only,48565.983991899484,0,Over SLA,Data,Email Intake,
E0002618,Processing Error,Medium,Open,2025-02-17,,,317.0,14,London,EMEA,Front Office,Execution-only,,0,Over SLA,Third-party,Email Intake,
E0002645,High-Risk Transaction,High,Open,2025-02-17,,,317.0,10,Hong Kong,APAC,Client Onboarding,Advisory,259543.0401310945,0,Over SLA; High/Critical Severity; High Amount >250k,System,Workflow,
E0002653,Incident,High,Open,2025-02-17,,,317.0,30,Hong Kong,APAC,Operations,Lombard Lending,,0,Over SLA; High/Critical Severity,System,Email Intake,
E0002654,Processing Error,Low,Open,2025-02-17,,,317.0,14,Hong Kong,APAC,Operations,Lombard Lending,,0,Over SLA,Process,Email Intake,
E0002658,Data Quality Issue,Low,Open,2025-02-18,,,316.0,14,Zurich,EMEA,Front Office,Advisory,,0,Over SLA,Process,Workflow,
E0002667,Processing Error,Low,Open,2025-02-18,,,316.0,14,Zurich,EMEA,Operations,Execution-only,,0,Over SLA,Policy/Guidance,Core Banking,
E0002668,Processing Error,Low,Open,2025-02-18,,,316.0,14,Zurich,EMEA,Operations,Execution-only,,0,Over SLA,Policy/Guidance,CRM,
E0002672,High-Risk Transaction,Low,Open,2025-02-18,,,316.0,10,Zurich,EMEA,Front Office,Lombard Lending,306841.967674332,0,Over SLA; High Amount >250k,Process,Workflow,
E0002675,Processing Error,Low,Open,2025-02-18,,,316.0,14,Geneva,EMEA,Operations,Discretionary,91122.45306741631,0,Over SLA,Process,Workflow,
E0002680,High-Risk Transaction,Low,Open,2025-02-18,,,316.0,10,London,EMEA,Front Office,Advisory,12289.016966285835,0,Over SLA,Process,Workflow,
E0002719,Overdue Task,Low,Open,2025-02-18,2025-02-25,,316.0,7,Singapore,APAC,Front Office,Lombard Lending,,0,Over SLA; Overdue,System,Workflow,HNW
E0002730,Processing Error,Low,Open,2025-02-19,,,315.0,14,Zurich,EMEA,Front Office,Execution-only,,0,Over SLA,Process,Monitoring Tool,
E0002732,Limit Breach,Medium,Open,2025-02-19,,,315.0,10,Zurich,EMEA,Front Office,Execution-only,119014.11814995608,0,Over SLA,Manual,Email Intake,
E0002746,Data Quality Issue,Low,Open,2025-02-19,,,315.0,14,Geneva,EMEA,Operations,Execution-only,,0,Over SLA,Process,Core Banking,
E0002748,Processing Error,High,Open,2025-02-19,,,315.0,14,London,EMEA,Operations,Advisory,,0,Over SLA; High/Critical Severity,Manual,Monitoring Tool,
E0002753,Overdue Task,Medium,Open,2025-02-19,2025-02-26,,315.0,7,London,EMEA,Front Office,Discretionary,,1,Over SLA; Overdue; Missing Mandatory Fields,System,Workflow,Affluent
E0002759,Incident,Medium,Open,2025-02-19,,,315.0,30,London,EMEA,Operations,Execution-only,42641.744346074505,0,Over SLA,Policy/Guidance,Workflow,
E0002778,Incident,Low,Open,2025-02-19,,,315.0,30,Singapore,APAC,Operations,Lombard Lending,,0,Over SLA,Policy/Guidance,Email Intake,
E0002779,Processing Error,Medium,Open,2025-02-19,,,315.0,14,Singapore,APAC,Operations,Lombard Lending,,1,Over SLA; Missing Mandatory Fields,System,CRM,
E0002790,Processing Error,Medium,Open,2025-02-20,,,314.0,14,Zurich,EMEA,Operations,Advisory,,0,Over SLA,Manual,CRM,
E0002811,High-Risk Transaction,Low,Open,2025-02-20,,,314.0,10,London,EMEA,Compliance & Controls,Discretionary,91100.79378157869,0,Over SLA,Manual,Monitoring Tool,
E0002832,KYC Review Overdue,Low,Open,2025-02-20,2025-03-22,,314.0,30,Singapore,APAC,Operations,Execution-only,,0,Over SLA; Overdue,Policy/Guidance,Email Intake,Affluent
E0002857,Processing Error,Low,Open,2025-02-21,,,313.0,14,Geneva,EMEA,Operations,Structured Products,26521.757263356045,0,Over SLA,System,Core Banking,
E0002858,High-Risk Transaction,Critical,Open,2025-02-21,,,313.0,10,Geneva,EMEA,Client Onboarding,Structured Products,23490.96272576882,0,Over SLA; High/Critical Severity,System,Core Banking,
E0002871,High-Risk Transaction,Low,Open,2025-02-21,,,313.0,10,London,EMEA,Front Office,Execution-only,23642.708162870906,0,Over SLA,System,CRM,
E0002880,Incident,Low,Open,2025-02-21,,,313.0,30,New York,Americas,Operations,Discretionary,,0,Over SLA,Manual,Email Intake,
E0002897,Processing Error,Medium,Open,2025-02-21,,,313.0,14,Singapore,APAC,Operations,Execution-only,,1,Over SLA; Missing Mandatory Fields,Manual,Core Banking,
E0002906,Data Quality Issue,Medium,Open,2025-02-21,,,313.0,14,Hong Kong,APAC,Client Onboarding,Discretionary,14092.897103981992,0,Over SLA,System,Workflow,
E0002907,Processing Error,Medium,Open,2025-02-21,,,313.0,14,Hong Kong,APAC,Operations,Execution-only,3038.6912970598864,0,Over SLA,Manual,Core Banking,
E0002913,High-Risk Transaction,Medium,Open,2025-02-22,,,312.0,10,Zurich,EMEA,Compliance & Controls,Advisory,291278.6876612379,0,Over SLA; High Amount >250k,Data,CRM,
E0002916,Processing Error,Low,Open,2025-02-22,,,312.0,14,Zurich,EMEA,Operations,Execution-only,55746.81159158688,0,Over SLA,Manual,Workflow,
E0002919,Processing Error,Critical,Open,2025-02-22,,,312.0,14,Zurich,EMEA,Front Office,Lombard Lending,,0,Over SLA; High/Critical Severity,Manual,Email Intake,
E0002945,KYC Review Overdue,Low,Open,2025-02-22,2025-03-24,,312.0,30,Singapore,APAC,Front Office,Discretionary,,0,Over SLA; Overdue,Manual,Core Banking,Affluent
E0002956,Processing Error,Low,Open,2025-02-22,,,312.0,14,Hong Kong,APAC,Operations,Discretionary,,0,Over SLA,Process,Email Intake,
E0002960,Processing Error,Medium,Open,2025-02-22,,,312.0,14,Hong Kong,APAC,Operations,Execution-only,,0,Over SLA,Third-party,Workflow,
E0002964,Overdue Task,Low,Open,2025-02-23,2025-03-02,,311.0,7,Zurich,EMEA,Client Onboarding,Discretionary,,0,Over SLA; Overdue,System,Workflow,Affluent
E0002974,Overdue Task,High,Open,2025-02-23,2025-03-02,,311.0,7,Geneva,EMEA,Client Onboarding,Advisory,,0,Over SLA; Overdue; High/Critical Severity,Manual,Workflow,Affluent
E0002983,Processing Error,High,Open,2025-02-23,,,311.0,14,London,EMEA,Operations,Advisory,24627.04764672899,0,Over SLA; High/Critical Severity,Manual,Email Intake,
