EventID,EventType,EventDate,CloseDate,Status,BookingLocation,Region,Team,Product,Severity,RootCause,AmountCHF,IsRepeat,MandatoryFieldsMissingCount,SLA_Days,DueDate,IsSubstantiated,ClientSegment,SourceSystem,YearMonth
E0000170,High-Risk Transaction,2025-01-03,,Open,Hong Kong,APAC,Client Onboarding,Execution-only,Low,Manual,59742.396318097875,0,0,10,,,,Email Intake,2025-01
E0000171,Incident,2025-01-03,2025-01-18,Closed,Hong Kong,APAC,Front Office,Lombard Lending,Medium,System,,0,0,30,,,,Monitoring Tool,2025-01
E0000172,Incident,2025-01-04,2025-01-14,Closed,Zurich,EMEA,Operations,Advisory,Medium,Data,28040.91701225552,0,0,30,,,,Core Banking,2025-01
E0000173,Reconciliation Break,2025-01-04,2025-02-01,Closed,Zurich,EMEA,Operations,Advisory,High,Third-party,64608.49364354192,0,0,7,,,,Monitoring Tool,2025-01
E0000174,Data Quality Issue,2025-01-04,2025-01-07,Closed,Zurich,EMEA,Client Onboarding,Advisory,Low,Third-party,,0,1,14,,,,Monitoring Tool,2025-01
E0000175,Processing Error,2025-01-04,2025-01-06,Closed,Zurich,EMEA,Operations,Execution-only,Low,Manual,,0,1,14,,,,Workflow,2025-01
E0000176,Processing Error,2025-01-04,2025-01-24,Closed,Zurich,EMEA,Operations,Execution-only,High,Manual,,0,0,14,,,,Workflow,2025-01
E0000177,Processing Error,2025-01-04,2025-01-07,Closed,Zurich,EMEA,Operations,Execution-only,Low,Process,,0,0,14,,,,Monitoring Tool,2025-01
E0000178,Processing Error,2025-01-04,2025-01-05,Closed,Zurich,EMEA,Operations,Execution-only,Low,Process,,0,0,14,,,,Email Intake,2025-01
E0000179,Processing Error,2025-01-04,2025-01-04,Closed,Zurich,EMEA,Operations,Execution-only,Low,Policy/Guidance,,0,0,14,,,,Workflow,2025-01
E0000180,High-Risk Transaction,2025-01-04,2025-01-10,Closed,Zurich,EMEA,Front Office,Lombard Lending,Low,Policy/Guidance,29926.439256116726,0,0,10,,,,Monitoring Tool,2025-01
E0000181,Processing Error,2025-01-04,2025-01-04,Closed,Zurich,EMEA,Operations,Lombard Lending,Low,Process,,0,0,14,,,,Core Banking,2025-01
E0000182,Processing Error,2025-01-04,2025-01-16,Closed,Geneva,EMEA,Operations,Advisory,Medium,Process,,0,0,14,,,,Workflow,2025-01
E0000183,Processing Error,2025-01-04,2025-01-10,Closed,London,EMEA,Client Onboarding,Advisory,Medium,Manual,1478.033145943585,0,0,14,,,,Core Banking,2025-01
E0000184,Processing Error,2025-01-04,2025-01-29,Closed,London,EMEA,Operations,Discretionary,High,System,,0,0,14,,,,Workflow,2025-01
E0000185,Processing Error,2025-01-04,2025-01-14,Closed,London,EMEA,Operations,Discretionary,Medium,Policy/Guidance,,0,0,14,,,,Workflow,2025-01
E0000186,High-Risk Transaction,2025-01-04,2025-01-19,Closed,London,EMEA,Front Office,Execution-only,Medium,Policy/Guidance,20290.217500930852,0,0,10,,,,Email Intake,2025-01
E0000187,Incident,2025-01-04,2025-03-02,Closed,London,EMEA,Operations,Execution-only,Critical,Process,2924.4909994397494,0,0,30,,,,Monitoring Tool,2025-01
E0000188,Processing Error,2025-01-04,2025-01-17,Closed,London,EMEA,Operations,Execution-only,Medium,System,51366.6639381126,0,0,14,,,,Workflow,2025-01
E0000189,High-Risk Transaction,2025-01-04,2025-01-07,Closed,London,EMEA,Front Office,Lombard Lending,Low,Process,120334.7605671137,0,0,10,,,,Workflow,2025-01
E0000190,Processing Error,2025-01-04,2025-01-04,Closed,London,EMEA,Client Onboarding,Lombard Lending,Low,System,,0,0,14,,,,Workflow,2025-01
E0000191,KYC Review Overdue,2025-01-04,2025-01-26,Closed,London,EMEA,Client Onboarding,Lombard Lending,Critical,Process,,0,0,30,2025-02-03,,HNW,Workflow,2025-01
E0000192,Incident,2025-01-04,2025-01-21,Closed,London,EMEA,Compliance & Controls,Lombard Lending,Medium,Process,,0,0,30,,,,Workflow,2025-01
E0000193,Processing Error,2025-01-04,2025-01-18,Closed,London,EMEA,Front Office,Structured Products,High,Process,14784.086899059159,0,0,14,,,,Workflow,2025-01
E0000194,Processing Error,2025-01-04,2025-01-15,Closed,London,EMEA,Operations,Structured Products,Medium,System,,0,0,14,,,,Monitoring Tool,2025-01
E0000195,Reconciliation Break,2025-01-04,,Open,London,EMEA,Operations,Structured Products,Low,Process,21309.63043056187,0,0,7,,,,Monitoring Tool,2025-01
E0000196,Limit Breach,2025-01-04,2025-01-11,Closed,New York,Americas,Front Office,Execution-only,Low,Manual,26851.22989614892,0,0,10,,,,Monitoring Tool,2025-01
E0000197,Overdue Task,2025-01-04,2025-01-04,Closed,New York,Americas,Front Office,Execution-only,Low,Policy/Guidance,,0,0,7,2025-01-11,,HNW,Workflow,2025-01
E0000198,Processing Error,2025-01-04,2025-01-16,Closed,New York,Americas,Operations,Execution-only,Medium,System,,0,0,14,,,,Email Intake,2025-01
E0000199,Data Quality Issue,2025-01-04,2025-01-22,Closed,Singapore,APAC,Front Office,Discretionary,High,Process,,0,0,14,,,,Core Banking,2025-01
E0000200,Data Quality Issue,2025-01-04,2025-01-21,Closed,Singapore,APAC,Front Office,Discretionary,High,Process,,0,0,14,,,,Email Intake,2025-01
E0000201,Complaint,2025-01-04,,Open,Singapore,APAC,Front Office,Discretionary,Low,Policy/Guidance,,0,0,20,,1.0,UHNW,Workflow,2025-01
E0000202,Processing Error,2025-01-04,,Open,Singapore,APAC,Operations,Discretionary,High,Process,50658.22994991729,0,0,14,,,,CRM,2025-01
E0000203,Processing Error,2025-01-04,2025-01-06,Closed,Singapore,APAC,Client Onboarding,Discretionary,Low,System,,0,0,14,,,,CRM,2025-01
E0000204,Data Quality Issue,2025-01-04,,Open,Singapore,APAC,Compliance & Controls,Discretionary,Medium,Manual,,0,2,14,,,,CRM,2025-01
E0000205,Limit Breach,2025-01-04,2025-02-02,Closed,Singapore,APAC,Front Office,Execution-only,High,Manual,71969.78638052737,0,0,10,,,,Email Intake,2025-01
E0000206,Processing Error,2025-01-04,2025-01-14,Closed,Singapore,APAC,Operations,Execution-only,Low,Third-party,,0,1,14,,,,Workflow,2025-01
E0000207,Processing Error,2025-01-04,2025-01-19,Closed,Singapore,APAC,Operations,Execution-only,High,Data,,0,0,14,,,,Core Banking,2025-01
E0000208,Processing Error,2025-01-04,2025-01-24,Closed,Singapore,APAC,Operations,Lombard Lending,High,System,,0,0,14,,,,Workflow,2025-01
E0000209,Processing Error,2025-01-04,2025-01-11,Closed,Singapore,APAC,Operations,Structured Products,Medium,Process,31411.27175693435,0,0,14,,,,Core Banking,2025-01
E0000210,Processing Error,2025-01-04,2025-01-11,Closed,Hong Kong,APAC,Operations,Advisory,Low,Process,,0,0,14,,,,Core Banking,2025-01
E0000211,High-Risk Transaction,2025-01-04,2025-02-28,Closed,Hong Kong,APAC,Front Office,Discretionary,Critical,System,253074.0764096847,0,0,10,,,,Core Banking,2025-01
E0000212,High-Risk Transaction,2025-01-04,2025-01-17,Closed,Hong Kong,APAC,Front Office,Discretionary,Medium,Third-party,296513.3513968321,0,0,10,,,,Monitoring Tool,2025-01
E0000213,Incident,2025-01-04,2025-01-19,Closed,Hong Kong,APAC,Operations,Discretionary,Medium,System,,0,0,30,,,,Email Intake,2025-01
E0000214,Data Quality Issue,2025-01-04,,Open,Hong Kong,APAC,Client Onboarding,Execution-only,Medium,Process,,0,0,14,,,,Email Intake,2025-01
E0000215,Incident,2025-01-04,2025-01-11,Closed,Hong Kong,APAC,Front Office,Lombard Lending,Low,Process,,0,0,30,,,,Monitoring Tool,2025-01
E0000216,Processing Error,2025-01-04,2025-01-12,Closed,Hong Kong,APAC,Operations,Lombard Lending,Medium,System,,0,0,14,,,,Workflow,2025-01
E0000217,High-Risk Transaction,2025-01-05,2025-01-06,Closed,Zurich,EMEA,Front Office,Advisory,Low,System,172483.4390874119,0,0,10,,,,Workflow,2025-01
E0000218,Complaint,2025-01-05,2025-01-22,Closed,Zurich,EMEA,Client Onboarding,Advisory,Medium,System,,0,0,20,,1.0,HNW,Workflow,2025-01
E0000219,Processing Error,2025-01-05,2025-01-14,Closed,Zurich,EMEA,Operations,Discretionary,Medium,Process,,0,0,14,,,,Workflow,2025-01
E0000220,Limit Breach,2025-01-05,2025-03-02,Closed,Zurich,EMEA,Front Office,Execution-only,Critical,Policy/Guidance,72466.75279129118,0,0,10,,,,Core Banking,2025-01
E0000221,Incident,2025-01-05,2025-01-25,Closed,Zurich,EMEA,Front Office,Structured Products,Medium,Manual,,0,0,30,,,,CRM,2025-01
E0000222,Processing Error,2025-01-05,2025-01-13,Closed,Geneva,EMEA,Operations,Advisory,Low,Policy/Guidance,,0,1,14,,,,Email Intake,2025-01
E0000223,Processing Error,2025-01-05,2025-01-14,Closed,Geneva,EMEA,Front Office,Discretionary,Medium,Manual,,0,0,14,,,,Workflow,2025-01
E0000224,Processing Error,2025-01-05,2025-01-10,Closed,Geneva,EMEA,Operations,Discretionary,Low,Process,,0,0,14,,,,Core Banking,2025-01
E0000225,Limit Breach,2025-01-05,2025-01-13,Closed,Geneva,EMEA,Front Office,Execution-only,Low,Manual,104205.27118877752,0,0,10,,,,Monitoring Tool,2025-01
E0000226,Processing Error,2025-01-05,,Open,Geneva,EMEA,Operations,Execution-only,Low,Manual,,0,0,14,,,,CRM,2025-01
E0000227,Limit Breach,2025-01-05,2025-01-28,Closed,London,EMEA,Front Office,Advisory,Medium,System,90476.80754171105,0,0,10,,,,Core Banking,2025-01
E0000228,Processing Error,2025-01-05,2025-01-23,Closed,London,EMEA,Operations,Advisory,High,Manual,19594.70611348432,0,0,14,,,,Email Intake,2025-01
E0000229,Processing Error,2025-01-05,2025-01-16,Closed,London,EMEA,Compliance & Controls,Advisory,Medium,Policy/Guidance,7311.03736669566,0,0,14,,,,Monitoring Tool,2025-01
E0000230,Processing Error,2025-01-05,2025-01-16,Closed,London,EMEA,Front Office,Discretionary,Low,Policy/Guidance,15712.840449725656,0,0,14,,,,CRM,2025-01
E0000231,Complaint,2025-01-05,2025-01-13,Closed,London,EMEA,Front Office,Discretionary,Low,Policy/Guidance,,0,0,20,,0.0,UHNW,Monitoring Tool,2025-01
E0000232,Processing Error,2025-01-05,2025-01-24,Closed,London,EMEA,Operations,Discretionary,High,Policy/Guidance,,0,0,14,,,,Email Intake,2025-01
E0000233,Processing Error,2025-01-05,2025-01-17,Closed,London,EMEA,Operations,Structured Products,Medium,System,,0,0,14,,,,Monitoring Tool,2025-01
E0000234,Incident,2025-01-05,2025-01-24,Closed,New York,Americas,Client Onboarding,Advisory,Medium,Manual,,0,0,30,,,,Core Banking,2025-01
E0000235,High-Risk Transaction,2025-01-05,,Open,New York,Americas,Operations,Discretionary,Medium,Manual,48180.029385006426,0,0,10,,,,Email Intake,2025-01
E0000236,Processing Error,2025-01-05,2025-01-20,Closed,New York,Americas,Operations,Execution-only,Medium,Process,,0,0,14,,,,Workflow,2025-01
E0000237,Reconciliation Break,2025-01-05,2025-01-13,Closed,New York,Americas,Operations,Execution-only,Low,Manual,39722.8576372764,0,0,7,,,,CRM,2025-01
E0000238,Reconciliation Break,2025-01-05,2025-01-21,Closed,New York,Americas,Operations,Execution-only,Medium,Manual,44536.35884827264,0,0,7,,,,Email Intake,2025-01
E0000239,Processing Error,2025-01-05,2025-01-09,Closed,New York,Americas,Client Onboarding,Execution-only,Low,Manual,18446.564783077352,0,0,14,,,,Workflow,2025-01
E0000240,Reconciliation Break,2025-01-05,2025-01-17,Closed,New York,Americas,Front Office,Lombard Lending,Medium,Process,238977.67643038917,0,0,7,,,,Workflow,2025-01
E0000241,High-Risk Transaction,2025-01-05,2025-01-20,Closed,Singapore,APAC,Front Office,Execution-only,Medium,System,39905.909967467,0,0,10,,,,Email Intake,2025-01
E0000242,High-Risk Transaction,2025-01-05,2025-02-06,Closed,Singapore,APAC,Operations,Lombard Lending,High,System,17380.751882702298,0,0,10,,,,CRM,2025-01
E0000243,Overdue Task,2025-01-05,2025-01-08,Closed,Hong Kong,APAC,Client Onboarding,Advisory,Low,Third-party,,0,0,7,2025-01-12,,Affluent,Workflow,2025-01
E0000244,High-Risk Transaction,2025-01-05,2025-01-15,Closed,Hong Kong,APAC,Compliance & Controls,Advisory,Medium,Manual,48647.45765063126,0,0,10,,,,CRM,2025-01
E0000245,Incident,2025-01-05,2025-01-10,Closed,Hong Kong,APAC,Front Office,Discretionary,Low,Third-party,,0,0,30,,,,Monitoring Tool,2025-01
E0000246,KYC Review Overdue,2025-01-05,,Open,Hong Kong,APAC,Front Office,Execution-only,Low,Process,,0,2,30,2025-02-04,,Affluent,CRM,2025-01
E0000247,High-Risk Transaction,2025-01-05,2025-02-07,Closed,Hong Kong,APAC,Front Office,Lombard Lending,High,Policy/Guidance,22670.820411319666,0,0,10,,,,Email Intake,2025-01
E0000248,Processing Error,2025-01-06,2025-01-22,Closed,Zurich,EMEA,Operations,Advisory,High,Policy/Guidance,,0,0,14,,,,Email Intake,2025-01
E0000249,Processing Error,2025-01-06,2025-01-07,Closed,Zurich,EMEA,Front Office,Discretionary,Low,Manual,,0,0,14,,,,CRM,2025-01
E0000250,Processing Error,2025-01-06,2025-01-14,Closed,Zurich,EMEA,Operations,Discretionary,Medium,System,,0,0,14,,,,Workflow,2025-01
E0000251,Processing Error,2025-01-06,,Open,Zurich,EMEA,Operations,Discretionary,High,Third-party,6954.359270537411,0,0,14,,,,CRM,2025-01
E0000252,Processing Error,2025-01-06,2025-01-10,Closed,Zurich,EMEA,Operations,Discretionary,Medium,Policy/Guidance,,0,0,14,,,,CRM,2025-01
E0000253,Processing Error,2025-01-06,2025-01-12,Closed,Zurich,EMEA,Client Onboarding,Discretionary,Low,Manual,,0,0,14,,,,Workflow,2025-01
E0000254,Incident,2025-01-06,2025-02-09,Closed,Zurich,EMEA,Compliance & Controls,Discretionary,High,System,20928.954779620097,0,0,30,,,,CRM,2025-01
E0000255,High-Risk Transaction,2025-01-06,2025-02-05,Closed,Zurich,EMEA,Front Office,Execution-only,High,Third-party,78414.64350334507,0,0,10,,,,Core Banking,2025-01
E0000256,High-Risk Transaction,2025-01-06,2025-01-23,Closed,Zurich,EMEA,Front Office,Execution-only,Medium,Manual,91552.90070045837,0,0,10,,,,Email Intake,2025-01
E0000257,High-Risk Transaction,2025-01-06,2025-01-14,Closed,Zurich,EMEA,Front Office,Execution-only,Low,Policy/Guidance,30205.98194898359,0,0,10,,,,Core Banking,2025-01
E0000258,Processing Error,2025-01-06,2025-01-12,Closed,Zurich,EMEA,Operations,Execution-only,Low,Process,,0,0,14,,,,CRM,2025-01
E0000259,Processing Error,2025-01-06,2025-01-26,Closed,Zurich,EMEA,Operations,Execution-only,High,System,4368.241072331535,0,0,14,,,,CRM,2025-01
E0000260,Processing Error,2025-01-06,2025-01-20,Closed,Zurich,EMEA,Operations,Lombard Lending,High,System,26130.383525055717,0,0,14,,,,Workflow,2025-01
E0000261,Processing Error,2025-01-06,2025-01-06,Closed,Zurich,EMEA,Operations,Lombard Lending,Low,Third-party,,0,0,14,,,,Email Intake,2025-01
E0000262,Reconciliation Break,2025-01-06,2025-02-02,Closed,Zurich,EMEA,Operations,Lombard Lending,High,Process,27508.63232720913,0,0,7,,,,CRM,2025-01
E0000263,Incident,2025-01-06,2025-01-13,Closed,Zurich,EMEA,Client Onboarding,Lombard Lending,Medium,Manual,,0,0,30,,,,Core Banking,2025-01
E0000264,Data Quality Issue,2025-01-06,2025-01-20,Closed,Zurich,EMEA,Client Onboarding,Lombard Lending,High,Process,,0,0,14,,,,Monitoring Tool,2025-01
E0000265,Processing Error,2025-01-06,2025-01-11,Closed,Geneva,EMEA,Operations,Advisory,Low,Third-party,,0,0,14,,,,Core Banking,2025-01
E0000266,Processing Error,2025-01-06,,Open,Geneva,EMEA,Operations,Advisory,Low,Manual,,0,0,14,,,,Workflow,2025-01
E0000267,Reconciliation Break,2025-01-06,2025-02-20,Closed,Geneva,EMEA,Operations,Advisory,Critical,System,23613.070957028252,0,0,7,,,,Monitoring Tool,2025-01
E0000268,High-Risk Transaction,2025-01-06,2025-01-12,Closed,Geneva,EMEA,Front Office,Discretionary,Low,System,9639.816022932095,0,1,10,,,,Core Banking,2025-01
E0000269,Processing Error,2025-01-06,2025-01-06,Closed,Geneva,EMEA,Operations,Discretionary,Medium,Manual,9373.068457890371,0,0,14,,,,Core Banking,2025-01
E0000270,Processing Error,2025-01-06,2025-01-26,Closed,Geneva,EMEA,Operations,Execution-only,High,System,,0,0,14,,,,Core Banking,2025-01
E0000271,Processing Error,2025-01-06,2025-01-24,Closed,Geneva,EMEA,Operations,Execution-only,High,Policy/Guidance,,0,0,14,,,,Email Intake,2025-01
E0000272,High-Risk Transaction,2025-01-06,2025-01-14,Closed,Geneva,EMEA,Front Office,Lombard Lending,Low,Manual,46391.28353693267,0,0,10,,,,Core Banking,2025-01
E0000273,High-Risk Transaction,2025-01-06,2025-01-08,Closed,Geneva,EMEA,Front Office,Lombard Lending,Low,Policy/Guidance,342143.92635495675,0,0,10,,,,Email Intake,2025-01
E0000274,Overdue Task,2025-01-06,2025-01-11,Closed,Geneva,EMEA,Front Office,Lombard Lending,Low,Process,,0,0,7,2025-01-13,,HNW,Email Intake,2025-01
E0000275,Processing Error,2025-01-06,2025-01-08,Closed,Geneva,EMEA,Operations,Lombard Lending,Low,Process,,0,0,14,,,,Core Banking,2025-01
E0000276,Processing Error,2025-01-06,2025-01-25,Closed,Geneva,EMEA,Operations,Lombard Lending,High,Process,,0,0,14,,,,CRM,2025-01
E0000277,Processing Error,2025-01-06,2025-01-24,Closed,Geneva,EMEA,Operations,Lombard Lending,High,Third-party,82881.95571796513,0,0,14,,,,Core Banking,2025-01
E0000278,Limit Breach,2025-01-06,2025-01-19,Closed,London,EMEA,Operations,Advisory,Medium,Manual,55115.322666522385,0,0,10,,,,Email Intake,2025-01
E0000279,Data Quality Issue,2025-01-06,2025-01-06,Closed,London,EMEA,Operations,Advisory,Medium,Process,,0,0,14,,,,Core Banking,2025-01
E0000280,Data Quality Issue,2025-01-06,,Open,London,EMEA,Operations,Discretionary,Low,Data,,0,1,14,,,,Workflow,2025-01
E0000281,Data Quality Issue,2025-01-06,2025-01-10,Closed,London,EMEA,Operations,Discretionary,Low,Process,5795.09879039736,0,0,14,,,,Monitoring Tool,2025-01
E0000282,Reconciliation Break,2025-01-06,2025-01-12,Closed,London,EMEA,Front Office,Execution-only,Low,Manual,30837.265695753398,0,0,7,,,,Monitoring Tool,2025-01
E0000283,Incident,2025-01-06,2025-01-15,Closed,London,EMEA,Operations,Execution-only,Low,Third-party,,1,0,30,,,,Core Banking,2025-01
E0000284,Incident,2025-01-06,2025-01-22,Closed,London,EMEA,Operations,Execution-only,Medium,Third-party,,0,0,30,,,,CRM,2025-01
E0000285,Processing Error,2025-01-06,2025-01-28,Closed,London,EMEA,Operations,Execution-only,High,Process,,0,0,14,,,,CRM,2025-01
E0000286,Processing Error,2025-01-06,2025-01-30,Closed,London,EMEA,Operations,Execution-only,High,Policy/Guidance,,0,0,14,,,,CRM,2025-01
E0000287,Reconciliation Break,2025-01-06,2025-01-26,Closed,London,EMEA,Operations,Execution-only,High,Policy/Guidance,28290.268576077557,0,0,7,,,,Core Banking,2025-01
E0000288,Processing Error,2025-01-06,2025-01-17,Closed,London,EMEA,Front Office,Lombard Lending,Medium,System,,0,0,14,,,,CRM,2025-01
E0000289,Processing Error,2025-01-06,2025-01-14,Closed,London,EMEA,Operations,Lombard Lending,Low,Data,,0,0,14,,,,Monitoring Tool,2025-01
E0000290,Processing Error,2025-01-06,2025-01-17,Closed,London,EMEA,Operations,Structured Products,Medium,Policy/Guidance,,0,0,14,,,,CRM,2025-01
E0000291,Overdue Task,2025-01-06,2025-01-15,Closed,New York,Americas,Client Onboarding,Discretionary,Medium,System,,0,0,7,2025-01-13,,HNW,Workflow,2025-01
E0000292,Processing Error,2025-01-06,2025-01-07,Closed,New York,Americas,Operations,Execution-only,Low,Process,8034.580806971634,0,0,14,,,,Workflow,2025-01
E0000293,Data Quality Issue,2025-01-06,2025-01-06,Closed,New York,Americas,Operations,Execution-only,Low,Manual,,0,0,14,,,,Core Banking,2025-01
E0000294,Data Quality Issue,2025-01-06,2025-01-06,Closed,New York,Americas,Operations,Execution-only,Low,Third-party,,0,0,14,,,,Workflow,2025-01
E0000295,High-Risk Transaction,2025-01-06,2025-01-18,Closed,New York,Americas,Front Office,Lombard Lending,Medium,Third-party,25155.21550982733,0,0,10,,,,Monitoring Tool,2025-01
E0000296,Complaint,2025-01-06,2025-01-20,Closed,New York,Americas,Front Office,Lombard Lending,Low,Process,,0,0,20,,0.0,Affluent,Monitoring Tool,2025-01
E0000297,High-Risk Transaction,2025-01-06,2025-01-12,Closed,New York,Americas,Front Office,Structured Products,Low,System,34423.780006957604,0,0,10,,,,Core Banking,2025-01
E0000298,Processing Error,2025-01-06,2025-01-13,Closed,Singapore,APAC,Operations,Advisory,Low,System,,0,0,14,,,,Workflow,2025-01
E0000299,Processing Error,2025-01-06,2025-01-18,Closed,Singapore,APAC,Operations,Advisory,Medium,System,,0,1,14,,,,Workflow,2025-01
E0000300,High-Risk Transaction,2025-01-06,2025-01-07,Closed,Singapore,APAC,Front Office,Discretionary,Low,Manual,57590.0291793087,0,0,10,,,,Workflow,2025-01
E0000301,Incident,2025-01-06,2025-01-12,Closed,Singapore,APAC,Operations,Discretionary,Low,System,,0,0,30,,,,Monitoring Tool,2025-01
E0000302,Data Quality Issue,2025-01-06,2025-01-09,Closed,Singapore,APAC,Compliance & Controls,Discretionary,Low,Process,,0,0,14,,,,Core Banking,2025-01
E0000303,High-Risk Transaction,2025-01-06,,Open,Singapore,APAC,Front Office,Execution-only,Medium,System,55918.91328950003,0,0,10,,,,Email Intake,2025-01
E0000304,Processing Error,2025-01-06,2025-01-12,Closed,Singapore,APAC,Operations,Lombard Lending,Low,Third-party,,0,1,14,,,,Email Intake,2025-01
